ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,LATITUDE,LONGITUDE
T20230021553,2023-09-14,08:00:00,-37.713678,144.910804
T20230022759,2023-09-14,11:10:00,-37.677571,144.586986
T20230021828,2023-09-14,08:40:00,-37.720933,144.963236
T20230027259,2023-09-14,15:45:00,-37.637109,145.021831
T20230021858,2023-09-14,09:00:00,-37.715333,144.600179
T20230021868,2023-09-14,22:00:00,-37.340247,144.157066
T20230021878,2023-09-14,08:45:00,-38.366934,142.516271
T20230021506,2023-09-14,08:35:00,-38.097708,145.197879
T20230021510,2023-09-14,08:30:00,-37.801839,145.308008
T20230023549,2023-09-14,06:40:00,-37.637683,145.026526
T20230021517,2023-09-14,07:10:00,-37.683126,144.661239
T20230021522,2023-09-14,10:19:00,-37.54976,143.916291
T20230021526,2023-09-14,10:43:00,-37.489618,145.024669
T20230021559,2023-09-14,18:47:00,-37.956808,145.0467
T20230021528,2023-09-14,08:00:00,-34.95019,143.297079
T20230021530,2023-09-14,11:00:00,-38.060207,144.358202
T20230021531,2023-09-14,12:05:00,-36.53613,146.644843
T20230021535,2023-09-14,05:30:00,-37.84327,144.996715
T20230021537,2023-09-14,08:45:00,-37.715337,144.949325
T20230021561,2023-09-14,17:50:00,-38.084044,145.433023
T20230021545,2023-09-14,14:15:00,-37.799652,144.955034
T20230024425,2023-09-14,11:55:00,-38.176118,144.401888
T20230021565,2023-09-14,16:39:00,-38.020502,145.137951
T20230021567,2023-09-14,20:00:00,-37.923512,145.166079
T20230021568,2023-09-14,20:45:00,-37.40183,144.973995
T20230021569,2023-09-14,18:30:00,-37.288117,144.971497
T20230021501,2023-09-14,06:15:00,-37.629404,144.994129
T20230021572,2023-09-14,18:15:00,-36.69832,144.205046
T20230021577,2023-09-14,22:15:00,-38.691038,146.45465
T20230021573,2023-09-14,21:10:00,-37.963763,145.191
T20230021575,2023-09-14,14:45:00,-37.854257,145.163146
T20230021576,2023-09-14,22:10:00,-37.60604,145.005963
T20230022490,2023-09-14,19:18:00,-37.879156,145.016311
T20230021551,2023-09-14,15:45:00,-38.168092,147.104134
T20230021552,2023-09-14,17:00:00,-38.337,144.324503
T20230021679,2023-09-15,21:15:00,-38.009065,145.086256
T20230021845,2023-09-15,17:00:00,-38.127257,144.339014
T20230023090,2023-09-15,16:34:00,-37.728113,144.862901
T20230021838,2023-09-15,17:30:00,-37.747546,144.92507
T20230021833,2023-09-15,17:10:00,-37.925007,145.285435
T20230021657,2023-09-15,22:05:00,-37.735733,145.025992
T20230021652,2023-09-15,16:29:00,-37.917984,145.170943
T20230021774,2023-09-15,14:20:00,-37.759498,144.92061
T20230025599,2023-09-15,17:38:00,-38.050609,145.11562
T20230021646,2023-09-15,18:45:00,-37.766653,145.301432
T20230021640,2023-09-15,15:46:00,-37.881679,144.706854
T20230021639,2023-09-15,15:00:00,-38.01187,141.464413
T20230021608,2023-09-15,13:13:00,-38.004219,145.257599
T20230021914,2023-09-15,08:37:00,-36.121192,146.864469
T20230021976,2023-09-15,16:50:00,-37.960346,145.135333
T20230021637,2023-09-15,16:50:00,-37.899259,145.232996
T20230021581,2023-09-15,05:55:00,-37.954026,145.347661
T20230021611,2023-09-15,12:30:00,-36.775058,144.296603
T20230021635,2023-09-15,17:26:00,-37.997718,145.275185
T20230021964,2023-09-15,06:30:00,-37.648759,144.963367
T20230022095,2023-09-15,08:25:00,-37.670903,144.849646
T20230021787,2023-09-15,22:30:00,-37.874778,147.450824
T20230021713,2023-09-15,12:30:00,-38.518444,143.974039
T20230021634,2023-09-15,14:55:00,-37.876865,145.038561
T20230021633,2023-09-15,17:20:00,-37.414005,145.036685
T20230021632,2023-09-15,16:10:00,-37.845353,145.022437
T20230023140,2023-09-15,10:30:00,-37.510382,143.805098
T20230021589,2023-09-15,08:30:00,-37.835684,145.095609
T20230021658,2023-09-15,20:50:00,-37.852082,144.957446
T20230024611,2023-09-15,14:54:00,-37.867478,144.981164
T20230021599,2023-09-15,11:00:00,-38.367315,144.883514
T20230021600,2023-09-15,12:00:00,-37.961531,145.07523
T20230021602,2023-09-15,11:15:00,-38.174854,145.798902
T20230021612,2023-09-15,07:59:00,-38.060802,145.343754
T20230021604,2023-09-15,12:49:00,-37.830914,145.318609
T20230021606,2023-09-15,09:55:00,-37.629605,144.836363
T20230021985,2023-09-15,13:30:00,-37.851751,144.956766
T20230022433,2023-09-15,20:00:00,-37.770357,145.063468
T20230021614,2023-09-15,14:40:00,-37.84178,145.171391
T20230022180,2023-09-15,12:17:00,-37.759103,145.064082
T20230022184,2023-09-15,17:25:00,-37.643533,144.953146
T20230023144,2023-09-15,15:45:00,-38.089466,145.462083
T20230021656,2023-09-15,21:26:00,-36.981752,143.6849
T20230021852,2023-09-15,16:00:00,-36.403264,145.395048
T20240002952,2023-09-15,16:30:00,-37.893416,145.217
T20230023628,2023-09-15,15:50:00,-37.881427,145.034597
T20230021653,2023-09-15,15:30:00,-37.8076,144.955594
T20230021623,2023-09-15,15:52:00,-37.849219,145.047621
T20230021654,2023-09-15,20:30:00,-38.0199,145.270446
T20230021625,2023-09-15,12:00:00,-37.591297,148.959801
T20230022221,2023-09-15,08:50:00,-37.891646,144.709716
T20230022230,2023-09-15,14:00:00,-37.690072,145.086157
T20230021641,2023-09-15,17:22:00,-37.843764,144.779746
T20230021854,2023-09-15,19:20:00,-38.149985,145.918325
T20230021644,2023-09-15,17:16:00,-38.456155,145.248328
T20230021669,2023-09-15,23:32:00,-38.233556,146.400116
T20230022142,2023-09-15,08:32:00,-37.848561,145.170442
T20230022979,2023-09-15,14:15:00,-37.811561,144.964732
T20230021629,2023-09-15,16:25:00,-37.806369,144.982977
T20230021721,2023-09-16,17:15:00,-37.810028,145.26543
T20230021722,2023-09-16,13:59:00,-37.861862,144.676078
T20230021724,2023-09-16,16:50:00,-37.879535,145.340465
T20230021725,2023-09-16,10:07:00,-38.181708,145.159828
T20230021731,2023-09-16,18:07:00,-38.098924,145.715514
T20230026228,2023-09-16,12:40:00,-37.397802,145.462626
T20230022620,2023-09-16,19:15:00,-37.78472,144.90543
T20230021734,2023-09-16,11:30:00,-37.677158,144.999668
T20230021742,2023-09-16,17:40:00,-37.777914,145.356184
T20230021743,2023-09-16,16:25:00,-37.77907,144.874793
T20230021750,2023-09-16,21:45:00,-37.965339,146.983602
T20230021753,2023-09-16,22:05:00,-34.190866,142.155403
T20230021762,2023-09-16,22:40:00,-37.983018,145.079593
T20230021768,2023-09-16,10:45:00,-37.965159,144.563799
T20230021770,2023-09-16,10:15:00,-38.086891,145.198057
T20230024064,2023-09-16,14:50:00,-38.150091,145.264491
T20230021676,2023-09-16,02:40:00,-36.148738,145.431826
T20230021674,2023-09-16,01:20:00,-36.600585,145.860362
T20230021730,2023-09-16,16:25:00,-37.800588,145.06256
T20230021683,2023-09-16,06:44:00,-37.62853,145.251555
T20230022058,2023-09-16,12:20:00,-37.797155,144.982592
T20230021687,2023-09-16,08:40:00,-36.398802,144.982357
T20230021688,2023-09-16,10:10:00,-37.849992,145.12006
T20230021689,2023-09-16,09:55:00,-36.958034,146.001494
T20230021694,2023-09-16,12:30:00,-37.787609,144.972211
T20230021696,2023-09-16,12:08:00,-37.966282,144.547898
T20230022055,2023-09-16,12:20:00,-37.882219,144.98259
T20230022044,2023-09-16,18:30:00,-37.76076,144.963208
T20230021665,2023-09-16,00:30:00,-37.804588,144.966265
T20230021697,2023-09-16,10:15:00,-37.697265,144.603559
T20230021699,2023-09-16,14:15:00,-37.819025,144.962037
T20230021699,2023-09-16,14:15:00,-37.819025,144.962037
T20230021703,2023-09-16,13:35:00,-38.109654,145.254301
T20230021704,2023-09-16,13:50:00,-37.699411,144.943019
T20230022010,2023-09-16,20:00:00,-37.78868,145.311535
T20230021706,2023-09-16,12:04:00,-37.572115,144.948199
T20230021708,2023-09-16,10:54:00,-38.087565,145.166135
T20230021677,2023-09-16,04:10:00,-35.963179,145.614947
T20230023787,2023-09-16,10:35:00,-37.589675,145.488486
T20230025467,2023-09-16,17:45:00,-38.438395,145.440353
T20230021678,2023-09-16,00:44:00,-37.107282,144.854457
T20230022450,2023-09-16,14:30:00,-36.56289,146.751961
T20230021710,2023-09-16,13:48:00,-37.562127,145.9033
T20230022233,2023-09-16,12:17:00,-37.812172,144.953783
T20230021825,2023-09-16,10:25:00,-34.162471,141.997036
T20230024205,2023-09-16,14:00:00,-38.1117,145.271288
T20230025981,2023-09-16,12:30:00,-37.932087,145.14731
T20230021711,2023-09-16,11:05:00,-37.884704,145.127355
T20230021865,2023-09-16,06:44:00,-38.363134,144.788484
T20230021712,2023-09-16,16:05:00,-37.882514,145.108996
T20230021716,2023-09-16,12:09:00,-37.84771,147.605262
T20230022960,2023-09-16,04:36:00,-38.074158,145.27135
T20230021717,2023-09-16,16:45:00,-36.097243,145.442358
T20230021718,2023-09-16,16:45:00,-38.510669,143.717165
T20230023927,2023-09-17,15:10:00,-37.832745,144.952097
T20230021839,2023-09-17,10:00:00,-37.861641,144.90262
T20230022561,2023-09-17,16:24:00,-37.868366,144.99035
T20230021786,2023-09-17,11:44:00,-37.607359,144.916739
T20230021776,2023-09-17,10:00:00,-37.290712,142.927007
T20230021781,2023-09-17,12:16:00,-38.059661,145.296298
T20230025700,2023-09-17,10:30:00,-37.281819,145.551635
T20230021782,2023-09-17,13:36:00,-37.455371,143.978605
T20230021796,2023-09-17,14:30:00,-38.578599,145.831805
T20230021792,2023-09-17,13:00:00,-37.832505,145.213592
T20230022489,2023-09-17,12:10:00,-38.028953,145.327992
T20230021765,2023-09-17,00:06:00,-37.923886,145.466212
T20230024568,2023-09-17,08:00:00,-36.582387,145.93889
T20230021793,2023-09-17,13:56:00,-37.812954,144.959766
T20230023792,2023-09-17,11:30:00,-37.707595,144.890011
T20230021784,2023-09-17,09:53:00,-37.923739,145.560759
T20230021802,2023-09-17,10:10:00,-37.748318,144.473407
T20230021806,2023-09-17,09:57:00,-35.737229,142.672662
T20230021807,2023-09-17,18:32:00,-38.01419,145.290148
T20230021808,2023-09-17,17:40:00,-37.813728,145.332686
T20230021811,2023-09-17,18:52:00,-37.787902,144.788368
T20230021812,2023-09-17,18:43:00,-37.957941,145.222338
T20230021813,2023-09-17,19:34:00,-38.373471,144.90848
T20230021818,2023-09-17,22:30:00,-36.347541,145.389855
T20230021800,2023-09-17,15:30:00,-38.115406,145.823918
T20230021801,2023-09-17,17:29:00,-37.826776,147.626814
T20230021866,2023-09-17,18:30:00,-37.895968,145.092951
T20230021933,2023-09-17,11:30:00,-37.161674,142.49485
T20230021917,2023-09-18,11:11:00,-37.963606,145.206029
T20230021966,2023-09-18,15:53:00,-37.810719,144.938999
T20230021902,2023-09-18,20:10:00,-37.969702,145.090729
T20230021903,2023-09-18,17:08:00,-37.90493,145.062201
T20230022099,2023-09-18,09:20:00,-37.80731,144.714208
T20230021851,2023-09-18,12:40:00,-36.742748,144.2112
T20230021853,2023-09-18,13:14:00,-38.33814,143.575736
T20230022539,2023-09-18,07:00:00,-37.172605,145.155605
T20230022089,2023-09-18,13:50:00,-37.776223,144.945136
T20230022217,2023-09-18,16:00:00,-37.977484,145.222137
T20230023262,2023-09-18,18:30:00,-37.881382,144.990296
T20230021840,2023-09-18,09:59:00,-38.034668,145.305548
T20230021844,2023-09-18,11:05:00,-37.643189,144.991508
T20230021844,2023-09-18,11:05:00,-37.643189,144.991508
T20230021849,2023-09-18,12:03:00,-37.872272,144.810023
T20230023137,2023-09-18,10:00:00,-37.953758,145.14679
T20230024099,2023-09-18,14:50:00,-38.226075,144.541919
T20230023995,2023-09-18,16:04:00,-37.601446,144.95911
T20230021915,2023-09-18,22:15:00,-38.086326,145.472108
T20230022003,2023-09-18,22:00:00,-37.692114,145.55117
T20230021894,2023-09-18,18:00:00,-38.153009,144.373063
T20230021895,2023-09-18,19:10:00,-38.180823,144.354132
T20230021820,2023-09-18,00:33:00,-38.046715,145.265848
T20230021821,2023-09-18,03:30:00,-37.677532,144.550908
T20230021822,2023-09-18,02:21:00,-37.919456,145.164811
T20230021905,2023-09-18,20:40:00,-38.14307,144.347839
T20230021912,2023-09-18,15:34:00,-37.812736,145.020259
T20230021900,2023-09-18,15:20:00,-37.845353,145.022437
T20230021883,2023-09-18,16:15:00,-37.65311,145.022839
T20230021885,2023-09-18,15:16:00,-38.002574,145.295983
T20230023630,2023-09-18,17:50:00,-37.836252,144.80337
T20230021862,2023-09-18,13:18:00,-37.848303,145.028134
T20230021923,2023-09-18,08:46:00,-38.328456,144.977264
T20230022123,2023-09-18,21:00:00,-37.582321,143.788824
T20230021887,2023-09-18,14:34:00,-37.802195,145.31071
T20230022764,2023-09-18,13:00:00,-37.773041,144.833536
T20230021871,2023-09-18,14:17:00,-37.857686,144.777968
T20230021904,2023-09-18,20:44:00,-37.761218,145.334294
T20230021879,2023-09-18,14:00:00,-37.771642,144.924085
T20230021889,2023-09-18,15:14:00,-35.992843,145.505434
T20230021835,2023-09-18,07:30:00,-37.7672,145.066544
T20230021901,2023-09-18,19:00:00,-37.783399,145.017384
T20230021837,2023-09-18,07:42:00,-38.075274,145.244982
T20230023048,2023-09-18,18:57:00,-37.821331,144.967203
T20230021997,2023-09-19,20:32:00,-37.672535,145.001703
T20230022122,2023-09-19,20:05:00,-37.83108,144.954069
T20230021963,2023-09-19,14:45:00,-38.130859,145.133981
T20230022630,2023-09-19,13:45:00,-37.67749,144.956471
T20230022019,2023-09-19,08:00:00,-37.801261,144.912919
T20230022000,2023-09-19,21:50:00,-37.817545,144.772493
T20230021999,2023-09-19,21:15:00,-37.869894,144.824511
T20230021996,2023-09-19,21:30:00,-37.897129,145.087426
T20230021992,2023-09-19,17:00:00,-36.129906,144.754042
T20230021990,2023-09-19,14:16:00,-37.807514,144.60255
T20230021989,2023-09-19,15:04:00,-37.764775,144.831213
T20230021988,2023-09-19,19:35:00,-38.482091,145.220135
T20230021979,2023-09-19,17:06:00,-37.98028,145.165432
T20230021977,2023-09-19,14:00:00,-37.77161,144.92409
T20230021971,2023-09-19,13:50:00,-37.530447,145.823067
T20230021969,2023-09-19,15:02:00,-38.114038,145.328124
T20230021967,2023-09-19,12:00:00,-38.144617,145.205021
T20230021962,2023-09-19,15:20:00,-37.811221,144.947128
T20230021960,2023-09-19,13:30:00,-37.918484,145.158705
T20230021957,2023-09-19,14:10:00,-38.189954,141.617931
T20230021956,2023-09-19,10:41:00,-38.179786,146.251129
T20230021955,2023-09-19,07:40:00,-37.984547,145.183797
T20230021952,2023-09-19,12:49:00,-38.061806,145.442642
T20230021951,2023-09-19,13:20:00,-37.835627,144.804709
T20230021948,2023-09-19,12:00:00,-37.636984,143.972664
T20230021940,2023-09-19,10:48:00,-37.872674,145.024712
T20230021938,2023-09-19,11:00:00,-38.051742,145.255071
T20230021931,2023-09-19,08:30:00,-37.649988,145.005373
T20230022321,2023-09-19,16:45:00,-37.829938,144.886315
T20230021925,2023-09-19,05:33:00,-37.984554,145.220852
T20230021924,2023-09-19,06:37:00,-36.37045,145.423104
T20230021930,2023-09-19,07:55:00,-37.715535,144.739729
T20230022251,2023-09-19,09:50:00,-37.687787,144.91585
T20230022192,2023-09-19,12:40:00,-38.146562,145.428129
T20230026694,2023-09-19,12:08:00,-37.725705,145.762197
T20230026639,2023-09-19,15:30:00,-37.779641,145.07877
T20230023123,2023-09-19,14:00:00,-37.779531,145.427651
T20230022034,2023-09-20,06:41:00,-38.132581,144.349858
T20230022698,2023-09-20,19:15:00,-37.876917,144.998004
T20230022079,2023-09-20,23:30:00,-37.033079,145.677288
T20230023654,2023-09-20,15:20:00,-37.699703,145.107628
T20230022002,2023-09-20,00:15:00,-37.813017,144.967387
T20230022018,2023-09-20,09:40:00,-38.141265,145.386137
T20230022075,2023-09-20,01:30:00,-37.960722,145.219194
T20230022070,2023-09-20,15:15:00,-36.454799,145.113785
T20230023594,2023-09-20,08:45:00,-37.592802,144.707806
T20230023594,2023-09-20,08:45:00,-37.592802,144.707806
T20230022068,2023-09-20,15:30:00,-38.105934,144.358588
T20230022067,2023-09-20,20:39:00,-37.88798,144.669891
T20230022066,2023-09-20,19:54:00,-36.26005,145.067812
T20230022046,2023-09-20,15:50:00,-37.792552,144.958455
T20230026772,2023-09-20,06:10:00,-37.939659,145.086658
T20230022007,2023-09-20,06:43:00,-37.79251,144.979451
T20230022048,2023-09-20,07:30:00,-37.733405,145.136634
T20230025033,2023-09-20,12:15:00,-38.193006,146.533682
T20230022061,2023-09-20,12:37:00,-38.103472,145.160342
T20230022281,2023-09-20,15:00:00,-37.70236,144.942237
T20230022056,2023-09-20,15:22:00,-37.915355,145.036905
T20230022054,2023-09-20,15:05:00,-38.031012,145.268117
T20230022050,2023-09-20,15:00:00,-37.913641,145.121886
T20230028994,2023-09-20,19:30:00,-37.915863,144.638706
T20230028994,2023-09-20,19:30:00,-37.915863,144.638706
T20230022013,2023-09-20,07:10:00,-37.741167,144.772294
T20230022015,2023-09-20,08:47:00,-37.829465,147.614446
T20230022020,2023-09-20,04:30:00,-37.802931,144.956988
T20230022045,2023-09-20,12:30:00,-38.217546,142.983689
T20230022035,2023-09-20,10:30:00,-37.694605,144.959077
T20230030211,2023-09-20,06:20:00,-38.14063,145.425444
T20230022032,2023-09-20,12:00:00,-37.835806,144.690782
T20230022031,2023-09-20,10:30:00,-37.874413,144.702181
T20230022227,2023-09-20,08:14:00,-37.825893,144.967859
T20230022047,2023-09-20,07:48:00,-37.847713,145.280962
T20230022088,2023-09-20,07:28:00,-37.737537,144.999643
T20230026057,2023-09-20,06:10:00,-36.691961,144.479123
T20230022359,2023-09-20,15:00:00,-36.377691,146.312306
T20230026217,2023-09-20,08:40:00,-37.846161,145.484734
T20230022623,2023-09-20,23:00:00,-37.679692,144.985242
T20230022163,2023-09-20,22:17:00,-38.279088,146.913735
T20230022147,2023-09-21,14:37:00,-36.908897,144.607259
T20230022146,2023-09-21,14:10:00,-37.114725,146.065091
T20230022140,2023-09-21,09:59:00,-36.771672,144.389667
T20230022138,2023-09-21,11:18:00,-37.583918,144.940772
T20230022137,2023-09-21,14:30:00,-37.708841,145.008937
T20230022133,2023-09-21,14:46:00,-37.665753,144.984058
T20230022132,2023-09-21,15:00:00,-38.307709,145.191272
T20230022125,2023-09-21,09:30:00,-38.061806,145.442642
T20230022456,2023-09-21,18:30:00,-37.825511,144.996369
T20230022084,2023-09-21,06:55:00,-37.690662,145.110336
T20230022158,2023-09-21,08:15:00,-37.799644,145.289816
T20230022576,2023-09-21,07:40:00,-37.730539,145.002616
T20230022117,2023-09-21,11:58:00,-38.352719,145.060988
T20230022901,2023-09-21,14:30:00,-38.053555,145.301378
T20230024259,2023-09-21,09:30:00,-37.823316,144.970128
T20230022119,2023-09-21,10:30:00,-37.525038,145.101125
T20230022155,2023-09-21,16:27:00,-37.816658,144.988149
T20230022502,2023-09-21,06:40:00,-37.959306,145.111582
T20230022172,2023-09-21,19:48:00,-37.708717,144.88692
T20230022120,2023-09-21,09:02:00,-37.95472,145.076484
T20230022115,2023-09-21,08:08:00,-37.798996,144.970226
T20230024551,2023-09-21,15:15:00,-37.774254,144.938003
T20230022173,2023-09-21,17:40:00,-38.003791,142.309301
T20230022118,2023-09-21,13:30:00,-37.356386,144.74369
T20230022175,2023-09-21,13:00:00,-37.824005,144.983403
T20230022177,2023-09-21,21:15:00,-38.083189,144.35024
T20230022178,2023-09-21,15:15:00,-37.953231,145.180042
T20230022179,2023-09-21,16:29:00,-37.755686,144.904805
T20230022183,2023-09-21,19:26:00,-38.00544,144.39945
T20230022186,2023-09-21,12:00:00,-36.332217,145.724926
T20230022427,2023-09-21,11:20:00,-38.44973,145.238982
T20230022434,2023-09-21,07:30:00,-37.823213,144.786262
T20230022442,2023-09-21,09:00:00,-36.714271,142.202297
T20230022094,2023-09-21,08:00:00,-38.04575,145.254208
T20230022096,2023-09-21,08:49:00,-38.576294,146.63943
T20230022097,2023-09-21,06:45:00,-37.692187,144.94913
T20230022102,2023-09-21,12:10:00,-37.842906,145.171176
T20230022103,2023-09-21,11:18:00,-38.108036,145.283167
T20230022104,2023-09-21,09:40:00,-37.748729,144.835451
T20230022108,2023-09-21,12:09:00,-37.90187,145.10528
T20230022111,2023-09-21,10:58:00,-36.786944,144.501997
T20230022113,2023-09-21,09:09:00,-38.347341,145.045185
T20230022114,2023-09-21,07:24:00,-37.818774,144.819113
T20230022950,2023-09-21,17:35:00,-38.113047,145.160401
T20230022924,2023-09-21,07:00:00,-37.589852,144.87969
