datetime_AEST,datetime_local,location_id,location_name,BPM2.5,BSP,CO,DBT,NO2,O3,PM10,Sigma05,SO2,SWD,SWS,VWD,VWS
2021-10-04 19:00:00,2021-10-04 20:00:00,10001,Alphington,6.512,6.869,0.095,13.978,4.163,23.79,,27.555,0.934,282.768,2.722,309.69,2.469
2021-10-04 20:00:00,2021-10-04 21:00:00,10001,Alphington,6.079,6.278,0.087,12.923,4.391,22.676,,27.015,1.031,279.65,1.716,316.518,1.557
2021-10-04 21:00:00,2021-10-04 22:00:00,10001,Alphington,-0.061,8.509,0.116,11.787,5.31,19.621,,30.003,1.126,232.627,0.953,337.046,0.812
2021-10-04 22:00:00,2021-10-04 23:00:00,10001,Alphington,-2.962,7.426,0.102,12.149,3.551,21.04,,25.517,1.004,289.258,1.557,310.133,1.417
2021-10-04 23:00:00,2021-10-05 00:00:00,10001,Alphington,-0.999,5.236,0.089,12.369,1.931,22.389,,24.863,0.934,292.565,2.267,307.329,2.105
2021-10-05 00:00:00,2021-10-05 01:00:00,10001,Alphington,3.312,,,12.603,,,,24.509,,287.712,2.986,289.942,2.749
2021-10-05 01:00:00,2021-10-05 02:00:00,10001,Alphington,6.807,8.676,0.053,12.51,1.007,24.625,,23.263,0.945,291.777,2.881,295.063,2.699
2021-10-05 02:00:00,2021-10-05 03:00:00,10001,Alphington,7.234,9.685,0.054,12.22,0.842,26.247,,22.64,0.973,291.165,3.325,294.418,3.113
2021-10-05 03:00:00,2021-10-05 04:00:00,10001,Alphington,8.707,16.147,0.05,12.051,0.91,26.611,,25.871,0.928,286.45,3.13,289.29,2.889
2021-10-05 04:00:00,2021-10-05 05:00:00,10001,Alphington,9.855,24.724,0.052,11.714,1.349,26.25,,24.784,0.981,286.095,3.3,288.834,3.05
2021-10-05 05:00:00,2021-10-05 06:00:00,10001,Alphington,9.177,28.147,0.065,11.156,3.512,24.118,,26.07,1.046,279.96,3.129,281.96,2.876
2021-10-05 06:00:00,2021-10-05 07:00:00,10001,Alphington,8.837,24.602,0.063,11.648,4.589,23.474,,26.222,0.991,273.748,3.441,275.863,3.151
2021-10-05 07:00:00,2021-10-05 08:00:00,10001,Alphington,10.085,24.67,0.074,12.008,6.067,22.413,,28.568,1.077,269.488,3.569,271.501,3.23
2021-10-05 08:00:00,2021-10-05 09:00:00,10001,Alphington,8.858,24.217,0.076,12.518,5.63,22.546,,24.442,1.165,264.318,3.716,264.486,3.416
2021-10-05 09:00:00,2021-10-05 10:00:00,10001,Alphington,8.349,22.026,0.066,13.36,3.746,24.059,,24.742,0.937,260.616,4.25,261.013,3.918
2021-10-05 10:00:00,2021-10-05 11:00:00,10001,Alphington,8.136,20.932,0.067,14.279,3.918,24.867,,23.421,1.065,253.972,4.758,253.173,4.434
2021-10-05 11:00:00,2021-10-05 12:00:00,10001,Alphington,8.579,19.185,0.062,15.236,3.042,26.082,,23.778,1.126,255.916,4.956,254.934,4.589
2021-10-05 12:00:00,2021-10-05 13:00:00,10001,Alphington,9.612,18.767,0.068,15.229,3.607,25.88,,21.482,1.016,253.211,4.574,252.728,4.28
2021-10-05 13:00:00,2021-10-05 14:00:00,10001,Alphington,9.723,21.526,0.07,15.75,5.051,24.654,,22.589,1.211,245.812,3.55,246.348,3.276
2021-10-05 14:00:00,2021-10-05 15:00:00,10001,Alphington,9.781,22.019,0.07,17.243,6.219,25.357,,24.843,1.157,241.716,3.362,241.627,3.104
2021-10-05 15:00:00,2021-10-05 16:00:00,10001,Alphington,10.303,19.645,0.058,17.739,3.238,27.983,,23.151,1.218,250.234,4.112,249.304,3.802
2021-10-05 16:00:00,2021-10-05 17:00:00,10001,Alphington,11.857,19.012,0.059,17.153,3.279,27.581,,23.975,1.096,248.912,3.657,248.282,3.365
2021-10-05 17:00:00,2021-10-05 18:00:00,10001,Alphington,12.254,18.649,0.06,16.238,3.98,25.993,,23.241,1.043,243.858,3.414,241.833,3.157
2021-10-05 18:00:00,2021-10-05 19:00:00,10001,Alphington,10.574,18.782,0.063,14.826,4.989,23.745,,23.052,1.022,235.787,2.403,237.689,2.234
2021-10-05 19:00:00,2021-10-05 20:00:00,10001,Alphington,11.156,20.345,0.069,13.773,5.738,22.035,,25.977,1.126,226.397,1.619,226.738,1.474
2021-10-05 20:00:00,2021-10-05 21:00:00,10001,Alphington,10.845,24.32,0.086,12.754,7.24,20.012,,24.833,1.102,235.559,1.088,231.384,0.943
2021-10-05 21:00:00,2021-10-05 22:00:00,10001,Alphington,10.11,36.452,0.134,11.584,16.08,11.892,,24.198,1.252,269.954,0.848,271.02,0.751
2021-10-05 22:00:00,2021-10-05 23:00:00,10001,Alphington,10.692,40.317,0.15,11.173,19.246,6.691,,20.08,1.249,289.523,0.911,289.621,0.831
2021-10-05 23:00:00,2021-10-06 00:00:00,10001,Alphington,8.501,25.133,0.196,10.129,15.787,6.206,,22.058,1.048,251.016,0.449,332.359,0.389
2021-10-06 00:00:00,2021-10-06 01:00:00,10001,Alphington,7.558,,,8.791,,,,21.032,,62.054,0.422,40.074,0.38
2021-10-06 01:00:00,2021-10-06 02:00:00,10001,Alphington,8.358,24.126,0.186,7.89,16.256,1.882,,24.825,0.989,107.166,0.306,92.201,0.262
2021-10-06 02:00:00,2021-10-06 03:00:00,10001,Alphington,7.754,23.401,0.197,7.626,11.498,2.009,,20.534,0.971,78.487,0.359,74.965,0.329
2021-10-06 03:00:00,2021-10-06 04:00:00,10001,Alphington,6.956,25.775,0.188,7.686,9.334,2.491,,27.399,1.107,103.371,0.416,102.159,0.331
2021-10-06 04:00:00,2021-10-06 05:00:00,10001,Alphington,7.632,25.711,0.185,7.375,8.704,1.393,,30.564,1.098,86.771,0.372,71.145,0.321
2021-10-06 05:00:00,2021-10-06 06:00:00,10001,Alphington,6.746,19.704,0.172,7.01,16.172,1.354,,17.452,1.1,49.245,0.837,38.375,0.762
2021-10-06 06:00:00,2021-10-06 07:00:00,10001,Alphington,6.907,20.332,0.227,7.318,22.721,1.603,,20.453,1.263,53.713,0.774,46.396,0.711
2021-10-06 07:00:00,2021-10-06 08:00:00,10001,Alphington,5.63,20.533,0.196,10.317,17.404,7.535,,19.568,1.34,54.692,1.646,22.896,1.564
2021-10-06 08:00:00,2021-10-06 09:00:00,10001,Alphington,3.929,16.867,0.123,13.819,7.943,17.533,,23.251,1.223,82.223,2.295,19.338,2.129
2021-10-06 09:00:00,2021-10-06 10:00:00,10001,Alphington,2.836,16.694,0.108,17.096,4.939,20.8,,32.046,1.212,178.973,2.415,358.022,2.056
2021-10-06 10:00:00,2021-10-06 11:00:00,10001,Alphington,2.084,,,18.882,,,,29.623,,153.81,2.976,4.43,2.636
2021-10-06 11:00:00,2021-10-06 12:00:00,10001,Alphington,1.75,,,20.724,,,,29.859,,160.626,2.825,4.598,2.522
2021-10-06 12:00:00,2021-10-06 13:00:00,10001,Alphington,2.922,15.09,0.095,21.765,2.813,25.255,,31.613,1.044,153.624,3.188,4.489,2.775
2021-10-06 13:00:00,2021-10-06 14:00:00,10001,Alphington,5.159,12.237,0.102,22.461,3.026,26.048,,30.694,1.04,161.051,2.903,4.856,2.553
2021-10-06 14:00:00,2021-10-06 15:00:00,10001,Alphington,8.965,10.668,0.098,22.721,2.846,27.054,,27.229,1.128,144.918,3.139,7.413,2.836
2021-10-06 15:00:00,2021-10-06 16:00:00,10001,Alphington,9.228,10.241,0.115,21.911,4.488,25.439,,30.929,1.077,177.469,2.316,0.003,2.027
2021-10-06 16:00:00,2021-10-06 17:00:00,10001,Alphington,9.548,10.178,0.117,21.199,4.014,25.301,,29.748,0.777,152.576,2.239,5.258,1.993
2021-10-06 17:00:00,2021-10-06 18:00:00,10001,Alphington,9.257,10.724,0.14,20.228,4.699,24.623,,20.144,0.566,67.463,2.158,20.344,2.022
2021-10-06 18:00:00,2021-10-06 19:00:00,10001,Alphington,8.434,11.91,0.172,19.196,8.411,20.941,,19.203,0.519,42.471,1.663,35.086,1.584
2021-10-06 19:00:00,2021-10-06 20:00:00,10001,Alphington,6.976,13.994,0.186,18.574,7.539,19.748,,19.436,0.589,41.818,1.842,33.794,1.755
2021-10-06 20:00:00,2021-10-06 21:00:00,10001,Alphington,4.54,11.56,0.184,18.202,4.74,21.494,,16.773,0.434,41.037,2.062,27.983,1.98
2021-10-06 21:00:00,2021-10-06 22:00:00,10001,Alphington,5.278,9.763,0.15,18.227,3.51,22.728,,27.08,0.386,126.009,1.794,12.162,1.627
2021-10-06 22:00:00,2021-10-06 23:00:00,10001,Alphington,7.245,9.17,0.139,17.929,5.502,20.184,,30.899,0.635,199.404,1.272,354.457,1.09
2021-10-06 23:00:00,2021-10-07 00:00:00,10001,Alphington,5.886,9.684,0.119,16.947,5.763,17.822,,24.365,0.514,275.108,1.459,271.728,1.22
