datetime_AEST,datetime_local,location_id,location_name,DBT,O3,SBPM25,Sigma05,SWD,SWS,VWD,VWS
2021-01-09 22:00:00,2021-01-09 23:00:00,10169,Melton,17.881,14.407,5.694,12.358,246.957,1.675,244.21,1.58
2021-01-09 23:00:00,2021-01-10 00:00:00,10169,Melton,17.288,11.391,3.679,10.924,289.644,1.149,290.94,1.11
2021-01-10 00:00:00,2021-01-10 01:00:00,10169,Melton,16.626,,4.871,11.319,293.985,0.901,292.79,0.87
2021-01-10 01:00:00,2021-01-10 02:00:00,10169,Melton,15.72,5.977,9.134,10.889,296.329,0.778,302.35,0.72
2021-01-10 02:00:00,2021-01-10 03:00:00,10169,Melton,15.229,3.219,3,10.896,293.038,0.932,314.35,0.88
2021-01-10 03:00:00,2021-01-10 04:00:00,10169,Melton,14.436,1.853,2.233,14.291,279.788,0.519,329.78,0.48
2021-01-10 04:00:00,2021-01-10 05:00:00,10169,Melton,14.195,0.761,4.277,24.06,183.689,0.559,189.82,0.32
2021-01-10 05:00:00,2021-01-10 06:00:00,10169,Melton,14.76,2.656,1.44,15.165,193.675,0.884,187.22,0.77
2021-01-10 06:00:00,2021-01-10 07:00:00,10169,Melton,15.707,9.534,5.227,7.368,330.502,1.607,331.01,1.58
2021-01-10 07:00:00,2021-01-10 08:00:00,10169,Melton,16.875,8.703,9.835,24.163,280.961,1.249,326.9,1.14
2021-01-10 08:00:00,2021-01-10 09:00:00,10169,Melton,19.342,13.767,4.122,21.431,100.897,1.698,97.71,1.53
2021-01-10 09:00:00,2021-01-10 10:00:00,10169,Melton,21.815,17.834,11.271,22.983,95.061,2.184,95,1.98
2021-01-10 10:00:00,2021-01-10 11:00:00,10169,Melton,24.801,26.386,13.509,26.099,104.793,1.986,100.35,1.79
2021-01-10 11:00:00,2021-01-10 12:00:00,10169,Melton,27.787,34.621,15.444,22.31,128.947,2.312,128.6,2.08
2021-01-10 12:00:00,2021-01-10 13:00:00,10169,Melton,30.55,45.105,18.064,26.507,119.931,2.067,119.51,1.79
2021-01-10 13:00:00,2021-01-10 14:00:00,10169,Melton,32.848,52.802,17.491,37.357,161.05,2.247,158.59,1.59
2021-01-10 14:00:00,2021-01-10 15:00:00,10169,Melton,33.408,67.703,11.515,17.878,148.79,4.147,147.95,3.92
2021-01-10 15:00:00,2021-01-10 16:00:00,10169,Melton,32.874,61.063,18.572,15.306,134.797,4.241,134.45,4.04
2021-01-10 16:00:00,2021-01-10 17:00:00,10169,Melton,31.988,52.451,11.704,11.71,135.934,4.796,135.67,4.67
2021-01-10 17:00:00,2021-01-10 18:00:00,10169,Melton,30.601,46.639,11.044,10.763,143.286,3.921,142.98,3.83
2021-01-10 18:00:00,2021-01-10 19:00:00,10169,Melton,29.013,42.255,1.122,13.321,172.578,2.905,169.73,2.71
2021-01-10 19:00:00,2021-01-10 20:00:00,10169,Melton,26.366,32.46,8.692,13.248,207.659,1.57,208.05,1.52
2021-01-10 20:00:00,2021-01-10 21:00:00,10169,Melton,24.264,19.089,7.728,12.052,201.655,1.785,202.83,1.74
2021-01-10 21:00:00,2021-01-10 22:00:00,10169,Melton,23.236,15.351,3.276,14.33,247.783,1.212,241.62,0.88
2021-01-10 22:00:00,2021-01-10 23:00:00,10169,Melton,22.64,9.534,7.444,9.612,296.799,1.288,297.39,1.2
2021-01-10 23:00:00,2021-01-11 00:00:00,10169,Melton,21.852,6.431,6.669,11.355,234.818,0.829,353.18,0.64
2021-01-11 00:00:00,2021-01-11 01:00:00,10169,Melton,21.382,,7.697,13.563,62.015,0.63,40.88,0.56
2021-01-11 01:00:00,2021-01-11 02:00:00,10169,Melton,20.271,3.027,7.277,12.352,241.989,0.701,264.33,0.51
2021-01-11 02:00:00,2021-01-11 03:00:00,10169,Melton,19.061,4.949,7.346,33.93,213.368,0.463,257.07,0.35
2021-01-11 03:00:00,2021-01-11 04:00:00,10169,Melton,18.589,2.114,6.378,17.981,179.296,0.679,359.45,0.63
2021-01-11 04:00:00,2021-01-11 05:00:00,10169,Melton,18.2,0.643,8.767,18.037,109.264,0.989,13.77,0.9
2021-01-11 05:00:00,2021-01-11 06:00:00,10169,Melton,24.221,14.593,5.425,7.504,327.286,3.33,338.73,3.28
2021-01-11 06:00:00,2021-01-11 07:00:00,10169,Melton,27.123,23.104,0.99,8.214,333.309,3.988,341.43,3.94
2021-01-11 07:00:00,2021-01-11 08:00:00,10169,Melton,29.639,27.361,7.719,8.578,330.282,5.371,341.85,5.29
2021-01-11 08:00:00,2021-01-11 09:00:00,10169,Melton,31.235,29.966,9.374,9.279,331.988,6.097,333.7,6.01
2021-01-11 09:00:00,2021-01-11 10:00:00,10169,Melton,32.532,31.411,13.476,12.098,324.28,5.919,326.58,5.76
2021-01-11 10:00:00,2021-01-11 11:00:00,10169,Melton,33.544,33.666,8.257,11.544,287.84,5.237,341.47,5.02
2021-01-11 11:00:00,2021-01-11 12:00:00,10169,Melton,34.523,38.538,3.772,12.138,266.018,6.766,347.56,6.47
2021-01-11 12:00:00,2021-01-11 13:00:00,10169,Melton,34.757,39.183,8.949,11.067,278.861,7.878,345.42,7.62
2021-01-11 13:00:00,2021-01-11 14:00:00,10169,Melton,35.442,37.575,6.847,10.088,272.021,7.479,348.95,7.29
2021-01-11 14:00:00,2021-01-11 15:00:00,10169,Melton,35.765,34.946,7.484,11.644,276.14,8.463,347.22,8.22
2021-01-11 15:00:00,2021-01-11 16:00:00,10169,Melton,35.536,33.376,6.475,10.334,307.569,7.313,344.32,7.16
2021-01-11 16:00:00,2021-01-11 17:00:00,10169,Melton,35.312,32.129,1.495,10.378,314.06,6.721,341.86,6.57
2021-01-11 17:00:00,2021-01-11 18:00:00,10169,Melton,35.272,30.717,8.584,9.535,330.841,6.18,339.74,6.08
2021-01-11 18:00:00,2021-01-11 19:00:00,10169,Melton,34.444,28.348,3.447,8.566,285.419,4.169,349.77,4.1
2021-01-11 19:00:00,2021-01-11 20:00:00,10169,Melton,32.587,23.063,5.426,7.266,58.465,2.759,7.97,2.73
2021-01-11 20:00:00,2021-01-11 21:00:00,10169,Melton,30.955,19.922,1.451,7.866,222.222,2.918,355.13,2.79
2021-01-11 21:00:00,2021-01-11 22:00:00,10169,Melton,28.568,25.292,0.25,18.338,251.327,2.808,250.01,2.66
2021-01-11 22:00:00,2021-01-11 23:00:00,10169,Melton,27.124,24.303,3.173,19.922,180.74,1.852,199.73,1.36
2021-01-11 23:00:00,2021-01-12 00:00:00,10169,Melton,25.772,21.518,5.065,17.28,119.771,1.563,78.26,0.84
2021-01-12 00:00:00,2021-01-12 01:00:00,10169,Melton,23.372,,3.888,15.27,171.411,3.486,221.93,2.05
2021-01-12 01:00:00,2021-01-12 02:00:00,10169,Melton,20.636,26.24,11.273,14.264,258.249,3.563,257.2,3.42
2021-01-12 02:00:00,2021-01-12 03:00:00,10169,Melton,19.508,25.806,6.827,15.236,250.098,3.094,251.19,2.95
2021-01-12 03:00:00,2021-01-12 04:00:00,10169,Melton,18.723,23.409,6.275,16.138,241.836,2.277,243.19,2.18
2021-01-12 04:00:00,2021-01-12 05:00:00,10169,Melton,18.536,19.895,1.194,14.746,223.238,2.665,224.12,2.57
2021-01-12 05:00:00,2021-01-12 06:00:00,10169,Melton,18.577,17.113,4.663,14.32,216.365,3.016,216.25,2.85
2021-01-12 06:00:00,2021-01-12 07:00:00,10169,Melton,17.646,14.328,3.992,13.705,176.031,3.905,175.87,3.79
2021-01-12 07:00:00,2021-01-12 08:00:00,10169,Melton,17.684,14.667,4.602,14.538,184.744,3.933,184.97,3.79
2021-01-12 08:00:00,2021-01-12 09:00:00,10169,Melton,18.133,14.043,1.154,15.308,181.574,3.855,182.08,3.71
2021-01-12 09:00:00,2021-01-12 10:00:00,10169,Melton,19.084,15.353,2.98,14.946,169.951,4.039,168.72,3.85
2021-01-12 10:00:00,2021-01-12 11:00:00,10169,Melton,20.367,17.702,2.935,17.272,165.123,3.728,162.9,3.45
2021-01-12 11:00:00,2021-01-12 12:00:00,10169,Melton,21.473,19.621,5.512,18.074,154.247,4.011,154.1,3.69
2021-01-12 12:00:00,2021-01-12 13:00:00,10169,Melton,21.741,19.846,8.988,18.162,162.081,4.859,160.89,4.51
2021-01-12 13:00:00,2021-01-12 14:00:00,10169,Melton,21.921,20.25,11.008,18.654,173.342,4.029,173.11,3.74
2021-01-12 14:00:00,2021-01-12 15:00:00,10169,Melton,22.129,21.322,4.635,18.352,167.109,4.713,164.64,4.36
2021-01-12 15:00:00,2021-01-12 16:00:00,10169,Melton,21.297,20.644,8.425,16.309,167.805,4.685,166.47,4.4
2021-01-12 16:00:00,2021-01-12 17:00:00,10169,Melton,20.805,20.036,5.941,14.862,164.183,4.624,162.8,4.45
2021-01-12 17:00:00,2021-01-12 18:00:00,10169,Melton,19.938,18.729,8.516,15.291,164.249,4.393,163.77,4.18
2021-01-12 18:00:00,2021-01-12 19:00:00,10169,Melton,18.713,17.365,9.583,12.409,151.241,4.259,150.7,4.12
2021-01-12 19:00:00,2021-01-12 20:00:00,10169,Melton,17.067,15.319,8.274,10.494,153.263,3.426,153.05,3.36
2021-01-12 20:00:00,2021-01-12 21:00:00,10169,Melton,15.831,13.629,8.2,11.517,154.15,2.489,153.91,2.44
2021-01-12 21:00:00,2021-01-12 22:00:00,10169,Melton,15.015,11.661,5.994,12.075,194.765,1.583,193.83,1.45
2021-01-12 22:00:00,2021-01-12 23:00:00,10169,Melton,13.682,9.114,7.468,13.044,203.764,1.086,201.16,1.03
2021-01-12 23:00:00,2021-01-13 00:00:00,10169,Melton,13.088,7.37,2.949,8.219,274.136,0.885,277.12,0.86
2021-01-13 00:00:00,2021-01-13 01:00:00,10169,Melton,12.626,,3.357,8.154,296.973,1.189,297.15,1.17
2021-01-13 01:00:00,2021-01-13 02:00:00,10169,Melton,12.154,2.09,4.493,6.502,306.677,1.442,306.11,1.39
2021-01-13 02:00:00,2021-01-13 03:00:00,10169,Melton,11.905,3.231,4.001,6.762,314.111,1.38,314.98,1.34
2021-01-13 03:00:00,2021-01-13 04:00:00,10169,Melton,12.649,1.986,4.424,12.994,281.216,1.277,281.65,1.22
2021-01-13 04:00:00,2021-01-13 05:00:00,10169,Melton,13.612,2.37,6.627,23.836,264.534,0.852,278.11,0.75
2021-01-13 05:00:00,2021-01-13 06:00:00,10169,Melton,14.597,7.472,3.06,34.43,251.474,0.883,306.48,0.61
2021-01-13 06:00:00,2021-01-13 07:00:00,10169,Melton,15.691,10.556,10.107,25.193,108.686,1.155,54.39,0.95
2021-01-13 07:00:00,2021-01-13 08:00:00,10169,Melton,17.186,12.746,8.86,31.217,94.598,1.197,82.57,1.01
2021-01-13 08:00:00,2021-01-13 09:00:00,10169,Melton,19.441,13.664,7.636,38.314,159.897,1.021,111.43,0.25
2021-01-13 09:00:00,2021-01-13 10:00:00,10169,Melton,22.768,16.107,14.695,25.153,131.958,1.772,115.78,1.41
2021-01-13 10:00:00,2021-01-13 11:00:00,10169,Melton,26.768,21.401,16.504,39.057,131.619,1.344,124.73,0.97
2021-01-13 11:00:00,2021-01-13 12:00:00,10169,Melton,28.923,31.402,19.647,42.938,170.01,1.32,63.86,0.42
2021-01-13 12:00:00,2021-01-13 13:00:00,10169,Melton,31.485,41.417,16.594,31.856,234.064,2.764,342.17,2.44
2021-01-13 13:00:00,2021-01-13 14:00:00,10169,Melton,32.722,36.609,10.874,15.641,300.564,4.363,303.73,3.99
2021-01-13 14:00:00,2021-01-13 15:00:00,10169,Melton,33.012,33.824,10.844,13.817,290.072,5.044,289.56,4.86
2021-01-13 15:00:00,2021-01-13 16:00:00,10169,Melton,32.374,33.334,2.802,13.094,312.198,3.093,314.25,2.97
2021-01-13 16:00:00,2021-01-13 17:00:00,10169,Melton,29.724,34.743,0.942,15.594,242.044,2.596,146.48,0.62
2021-01-13 17:00:00,2021-01-13 18:00:00,10169,Melton,24.872,38.574,15.098,18.251,153.274,2.743,164.82,2.14
2021-01-13 18:00:00,2021-01-13 19:00:00,10169,Melton,25.312,36.337,4.684,27.015,146.3,2.039,139.02,1.68
2021-01-13 19:00:00,2021-01-13 20:00:00,10169,Melton,24.413,29.08,10.063,8.143,101.922,2.985,103.66,2.85
2021-01-13 20:00:00,2021-01-13 21:00:00,10169,Melton,22.118,21.512,16.975,16.402,196.807,2.104,220.46,1.42
2021-01-13 21:00:00,2021-01-13 22:00:00,10169,Melton,19.754,24.221,10.797,13.744,236.416,4.401,235.84,4.25
2021-01-13 22:00:00,2021-01-13 23:00:00,10169,Melton,18.357,23.537,9.74,14.816,250.179,4.886,249.94,4.72
2021-01-13 23:00:00,2021-01-14 00:00:00,10169,Melton,16.737,21.313,11.437,12.814,261.011,5.116,260.56,4.98
2021-01-14 00:00:00,2021-01-14 01:00:00,10169,Melton,15.956,,5.691,14.967,271.862,3.043,271.76,2.94
2021-01-14 01:00:00,2021-01-14 02:00:00,10169,Melton,15.26,18.199,10.868,14.138,274.555,2.864,274.63,2.77
2021-01-14 02:00:00,2021-01-14 03:00:00,10169,Melton,14.6,16.846,6.279,12.788,260.078,2.203,261.05,2.14
2021-01-14 03:00:00,2021-01-14 04:00:00,10169,Melton,13.904,15.213,5.225,17.699,276.511,1.194,272.83,1.13
2021-01-14 04:00:00,2021-01-14 05:00:00,10169,Melton,13.542,10.98,3.637,26.434,191.461,0.572,276.65,0.25
2021-01-14 05:00:00,2021-01-14 06:00:00,10169,Melton,14.098,12.072,-0.439,12.933,253.213,2.639,253.37,2.57
2021-01-14 06:00:00,2021-01-14 07:00:00,10169,Melton,14.405,12.589,3.73,14.172,249.716,3.151,248.76,3.04
2021-01-14 07:00:00,2021-01-14 08:00:00,10169,Melton,15.873,14.745,4.683,13.852,226.54,4.204,226.43,4.06
2021-01-14 08:00:00,2021-01-14 09:00:00,10169,Melton,17.422,16.156,1.577,14.732,209.172,4.279,209.32,4.1
2021-01-14 09:00:00,2021-01-14 10:00:00,10169,Melton,18.36,16.691,3.413,17.93,216.505,3.275,218.77,2.99
2021-01-14 10:00:00,2021-01-14 11:00:00,10169,Melton,19.137,17.137,6.004,19.475,210.935,3.309,212.91,2.96
2021-01-14 11:00:00,2021-01-14 12:00:00,10169,Melton,19.753,17.443,-1.244,24.245,222.757,2.937,222.6,2.6
2021-01-14 12:00:00,2021-01-14 13:00:00,10169,Melton,20.284,17.854,2.629,19.223,224.478,2.784,225.74,2.51
2021-01-14 13:00:00,2021-01-14 14:00:00,10169,Melton,21.272,18.047,7.218,29.815,208.052,2.315,210.38,2
2021-01-14 14:00:00,2021-01-14 15:00:00,10169,Melton,22.183,18.595,4.667,21.06,234.342,3.54,233.92,3.12
2021-01-14 15:00:00,2021-01-14 16:00:00,10169,Melton,22.685,19.897,6.984,17.936,205.939,3.613,208.53,3.08
2021-01-14 16:00:00,2021-01-14 17:00:00,10169,Melton,21.698,23.218,4.98,14.068,160.217,4.521,156.12,4.09
2021-01-14 17:00:00,2021-01-14 18:00:00,10169,Melton,21.199,23.605,2.68,14.719,142.751,3.941,141.63,3.78
2021-01-14 18:00:00,2021-01-14 19:00:00,10169,Melton,19.867,21.178,6.541,12.969,156.267,3.767,156.54,3.64
2021-01-14 19:00:00,2021-01-14 20:00:00,10169,Melton,17.588,15.64,8.151,13.192,166.423,3.988,165.87,3.87
2021-01-14 20:00:00,2021-01-14 21:00:00,10169,Melton,16.303,14.749,4.268,14.083,186.531,3.07,186.91,2.98
2021-01-14 21:00:00,2021-01-14 22:00:00,10169,Melton,15.893,13.762,0.616,16.601,182.495,2.28,183.29,2.18
2021-01-14 22:00:00,2021-01-14 23:00:00,10169,Melton,15.923,13.804,5.243,13.694,194.031,3.128,199.65,2.93
2021-01-14 23:00:00,2021-01-15 00:00:00,10169,Melton,15.297,14.112,8.37,13.68,217.959,3.408,217.85,3.3
2021-01-15 00:00:00,2021-01-15 01:00:00,10169,Melton,14.829,,1.126,12.787,234.745,3.298,236.33,3.18
2021-01-15 01:00:00,2021-01-15 02:00:00,10169,Melton,13.63,13.466,4.178,11.228,264.091,2.63,261.96,2.55
2021-01-15 02:00:00,2021-01-15 03:00:00,10169,Melton,12.311,11.723,5.056,8.603,288.794,1.269,288.9,1.22
2021-01-15 03:00:00,2021-01-15 04:00:00,10169,Melton,11.476,6.053,-3.177,4.443,320.441,1.678,320.43,1.67
2021-01-15 04:00:00,2021-01-15 05:00:00,10169,Melton,11.089,3.691,3.005,6.231,331.473,1.843,332.07,1.82
2021-01-15 05:00:00,2021-01-15 06:00:00,10169,Melton,11.572,5.063,1.718,8.519,330.789,2.162,335.19,2.13
2021-01-15 06:00:00,2021-01-15 07:00:00,10169,Melton,13.267,8.147,1.183,15.461,294.844,2.366,294.67,2.25
2021-01-15 07:00:00,2021-01-15 08:00:00,10169,Melton,15.454,11.853,3.7,14.516,286.693,5.023,286.47,4.85
2021-01-15 08:00:00,2021-01-15 09:00:00,10169,Melton,14.741,12.725,8.246,13.092,279.499,5.186,279.34,5.02
2021-01-15 09:00:00,2021-01-15 10:00:00,10169,Melton,15.268,13.597,3.33,15.33,277.405,5.487,277.67,5.27
2021-01-15 10:00:00,2021-01-15 11:00:00,10169,Melton,,,0.917,,,,,
2021-01-15 11:00:00,2021-01-15 12:00:00,10169,Melton,,,6.082,,,,,
2021-01-15 12:00:00,2021-01-15 13:00:00,10169,Melton,,16.062,6.29,,,,,
2021-01-15 13:00:00,2021-01-15 14:00:00,10169,Melton,,15.237,17.983,,,,,
2021-01-15 14:00:00,2021-01-15 15:00:00,10169,Melton,,15.12,,,,,,
2021-01-15 15:00:00,2021-01-15 16:00:00,10169,Melton,,15.197,12.372,,,,,
2021-01-15 16:00:00,2021-01-15 17:00:00,10169,Melton,,15.221,3.667,,,,,
2021-01-15 17:00:00,2021-01-15 18:00:00,10169,Melton,,14.765,3.43,,,,,
2021-01-15 18:00:00,2021-01-15 19:00:00,10169,Melton,,13.709,0.181,,,,,
2021-01-15 19:00:00,2021-01-15 20:00:00,10169,Melton,,12.426,10.5,,,,,
2021-01-15 20:00:00,2021-01-15 21:00:00,10169,Melton,,12.135,0.549,,,,,
2021-01-15 21:00:00,2021-01-15 22:00:00,10169,Melton,,11.94,1.038,,,,,
2021-01-15 22:00:00,2021-01-15 23:00:00,10169,Melton,,10.377,0.64,,,,,
2021-01-15 23:00:00,2021-01-16 00:00:00,10169,Melton,,10.628,2.383,,,,,
2021-01-16 00:00:00,2021-01-16 01:00:00,10169,Melton,,,-0.049,,,,,
2021-01-16 01:00:00,2021-01-16 02:00:00,10169,Melton,,11.615,4.944,,,,,
2021-01-16 02:00:00,2021-01-16 03:00:00,10169,Melton,,11.506,2.276,,,,,
2021-01-16 03:00:00,2021-01-16 04:00:00,10169,Melton,,11.284,3.862,,,,,
2021-01-16 04:00:00,2021-01-16 05:00:00,10169,Melton,,11.97,3.081,,,,,
2021-01-16 05:00:00,2021-01-16 06:00:00,10169,Melton,,11.046,8.331,,,,,
2021-01-16 06:00:00,2021-01-16 07:00:00,10169,Melton,,10.393,2.466,,,,,
2021-01-16 07:00:00,2021-01-16 08:00:00,10169,Melton,,11.326,5.045,,,,,
2021-01-16 08:00:00,2021-01-16 09:00:00,10169,Melton,,12.673,4.917,,,,,
2021-01-16 09:00:00,2021-01-16 10:00:00,10169,Melton,,13.62,3.343,,,,,
2021-01-16 10:00:00,2021-01-16 11:00:00,10169,Melton,,15.242,5.815,,,,,
2021-01-16 11:00:00,2021-01-16 12:00:00,10169,Melton,,15.853,4.005,,,,,
2021-01-16 12:00:00,2021-01-16 13:00:00,10169,Melton,,15.371,8.291,,,,,
2021-01-16 13:00:00,2021-01-16 14:00:00,10169,Melton,,15.065,2.193,,,,,
2021-01-16 14:00:00,2021-01-16 15:00:00,10169,Melton,,14.146,4.39,,,,,
2021-01-16 15:00:00,2021-01-16 16:00:00,10169,Melton,,13.383,1.794,,,,,
2021-01-16 16:00:00,2021-01-16 17:00:00,10169,Melton,,12.515,1.095,,,,,
2021-01-16 17:00:00,2021-01-16 18:00:00,10169,Melton,,11.458,5.403,,,,,
2021-01-16 18:00:00,2021-01-16 19:00:00,10169,Melton,,10.602,2.326,,,,,
2021-01-16 19:00:00,2021-01-16 20:00:00,10169,Melton,,10.528,0.888,,,,,
2021-01-16 20:00:00,2021-01-16 21:00:00,10169,Melton,,11.239,4.819,,,,,
2021-01-16 21:00:00,2021-01-16 22:00:00,10169,Melton,,11.539,3.228,,,,,
2021-01-16 22:00:00,2021-01-16 23:00:00,10169,Melton,,11.194,5.654,,,,,
2021-01-16 23:00:00,2021-01-17 00:00:00,10169,Melton,,11.265,-1.008,,,,,
2021-01-17 00:00:00,2021-01-17 01:00:00,10169,Melton,,,4.816,,,,,
2021-01-17 01:00:00,2021-01-17 02:00:00,10169,Melton,,10.356,4.838,,,,,
2021-01-17 02:00:00,2021-01-17 03:00:00,10169,Melton,,10.416,2.88,,,,,
2021-01-17 03:00:00,2021-01-17 04:00:00,10169,Melton,,9.523,5.699,,,,,
2021-01-17 04:00:00,2021-01-17 05:00:00,10169,Melton,,9.09,5.039,,,,,
2021-01-17 05:00:00,2021-01-17 06:00:00,10169,Melton,,9.397,6.66,,,,,
2021-01-17 06:00:00,2021-01-17 07:00:00,10169,Melton,,10.019,5.799,,,,,
2021-01-17 07:00:00,2021-01-17 08:00:00,10169,Melton,,12.462,4.58,,,,,
2021-01-17 08:00:00,2021-01-17 09:00:00,10169,Melton,,14.648,11.859,,,,,
2021-01-17 09:00:00,2021-01-17 10:00:00,10169,Melton,,16.153,11.658,,,,,
2021-01-17 10:00:00,2021-01-17 11:00:00,10169,Melton,,17.965,5.402,,,,,
2021-01-17 11:00:00,2021-01-17 12:00:00,10169,Melton,,19.077,5.614,,,,,
2021-01-17 12:00:00,2021-01-17 13:00:00,10169,Melton,,19.734,9.037,,,,,
2021-01-17 13:00:00,2021-01-17 14:00:00,10169,Melton,,20.894,6.91,,,,,
2021-01-17 14:00:00,2021-01-17 15:00:00,10169,Melton,,21.979,5.599,,,,,
2021-01-17 15:00:00,2021-01-17 16:00:00,10169,Melton,,22.197,9.427,,,,,
2021-01-17 16:00:00,2021-01-17 17:00:00,10169,Melton,,21.24,7.992,,,,,
2021-01-17 17:00:00,2021-01-17 18:00:00,10169,Melton,,17.462,12.235,,,,,
2021-01-17 18:00:00,2021-01-17 19:00:00,10169,Melton,,15.742,7.959,,,,,
2021-01-17 19:00:00,2021-01-17 20:00:00,10169,Melton,,13.597,6.027,,,,,
2021-01-17 20:00:00,2021-01-17 21:00:00,10169,Melton,,10.77,10.839,,,,,
2021-01-17 21:00:00,2021-01-17 22:00:00,10169,Melton,,9.888,8.109,,,,,
2021-01-17 22:00:00,2021-01-17 23:00:00,10169,Melton,,9.455,10.07,,,,,
2021-01-17 23:00:00,2021-01-18 00:00:00,10169,Melton,,9.214,5.58,,,,,
2021-01-18 00:00:00,2021-01-18 01:00:00,10169,Melton,,,6.624,,,,,
2021-01-18 01:00:00,2021-01-18 02:00:00,10169,Melton,,12,8.211,,,,,
2021-01-18 02:00:00,2021-01-18 03:00:00,10169,Melton,,11.798,4.736,,,,,
2021-01-18 03:00:00,2021-01-18 04:00:00,10169,Melton,,11.065,4.245,,,,,
2021-01-18 04:00:00,2021-01-18 05:00:00,10169,Melton,,10.405,5.274,,,,,
2021-01-18 05:00:00,2021-01-18 06:00:00,10169,Melton,,9.163,4.471,,,,,
2021-01-18 06:00:00,2021-01-18 07:00:00,10169,Melton,,9.067,8.709,,,,,
2021-01-18 07:00:00,2021-01-18 08:00:00,10169,Melton,,8.495,1.237,,,,,
2021-01-18 08:00:00,2021-01-18 09:00:00,10169,Melton,,8.216,5.343,,,,,
2021-01-18 09:00:00,2021-01-18 10:00:00,10169,Melton,,9.323,-0.298,,,,,
2021-01-18 10:00:00,2021-01-18 11:00:00,10169,Melton,,11.149,1.994,,,,,
2021-01-18 11:00:00,2021-01-18 12:00:00,10169,Melton,,12.83,-0.379,,,,,
2021-01-18 12:00:00,2021-01-18 13:00:00,10169,Melton,,14.426,4.264,,,,,
2021-01-18 13:00:00,2021-01-18 14:00:00,10169,Melton,,15.33,-2.373,,,,,
2021-01-18 14:00:00,2021-01-18 15:00:00,10169,Melton,,15.281,0.911,,,,,
2021-01-18 15:00:00,2021-01-18 16:00:00,10169,Melton,,15.098,1.95,,,,,
2021-01-18 16:00:00,2021-01-18 17:00:00,10169,Melton,,13.731,2.068,,,,,
2021-01-18 17:00:00,2021-01-18 18:00:00,10169,Melton,,13.005,4.923,,,,,
2021-01-18 18:00:00,2021-01-18 19:00:00,10169,Melton,,11.348,5.795,,,,,
2021-01-18 19:00:00,2021-01-18 20:00:00,10169,Melton,,11.393,-0.29,,,,,
2021-01-18 20:00:00,2021-01-18 21:00:00,10169,Melton,,11.634,3.637,,,,,
2021-01-18 21:00:00,2021-01-18 22:00:00,10169,Melton,,10.552,-0.021,,,,,
2021-01-18 22:00:00,2021-01-18 23:00:00,10169,Melton,,9.658,1.242,,,,,
2021-01-18 23:00:00,2021-01-19 00:00:00,10169,Melton,,9.431,1.788,,,,,
2021-01-19 00:00:00,2021-01-19 01:00:00,10169,Melton,,,8.098,,,,,
2021-01-19 01:00:00,2021-01-19 02:00:00,10169,Melton,,9.349,-1.781,,,,,
2021-01-19 02:00:00,2021-01-19 03:00:00,10169,Melton,,9.426,9.152,,,,,
2021-01-19 03:00:00,2021-01-19 04:00:00,10169,Melton,,12.268,4.75,,,,,
2021-01-19 04:00:00,2021-01-19 05:00:00,10169,Melton,,15.479,11.3,,,,,
2021-01-19 05:00:00,2021-01-19 06:00:00,10169,Melton,,13.831,6.424,,,,,
2021-01-19 06:00:00,2021-01-19 07:00:00,10169,Melton,,12.726,11.274,,,,,
2021-01-19 07:00:00,2021-01-19 08:00:00,10169,Melton,,14.132,10.053,,,,,
2021-01-19 08:00:00,2021-01-19 09:00:00,10169,Melton,,14.269,11.481,,,,,
2021-01-19 09:00:00,2021-01-19 10:00:00,10169,Melton,,14.945,9.803,,,,,
2021-01-19 10:00:00,2021-01-19 11:00:00,10169,Melton,,15.318,8.624,,,,,
2021-01-19 11:00:00,2021-01-19 12:00:00,10169,Melton,,15.222,12.059,,,,,
2021-01-19 12:00:00,2021-01-19 13:00:00,10169,Melton,,16.165,8.972,,176.124,5.319,175.63,5
2021-01-19 13:00:00,2021-01-19 14:00:00,10169,Melton,,16.16,14.463,,166.645,5.321,166.39,5.01
2021-01-19 14:00:00,2021-01-19 15:00:00,10169,Melton,,16.007,12.382,,160.317,5.376,159.3,5.14
2021-01-19 15:00:00,2021-01-19 16:00:00,10169,Melton,,15.902,9.699,,159.426,5.56,158.83,5.33
2021-01-19 16:00:00,2021-01-19 17:00:00,10169,Melton,,15.761,10.459,,153.098,5.199,152.12,4.97
2021-01-19 17:00:00,2021-01-19 18:00:00,10169,Melton,,15.103,9.285,,154.358,5.105,154.02,4.99
2021-01-19 18:00:00,2021-01-19 19:00:00,10169,Melton,,14.754,3.734,,159.578,4.471,159.17,4.33
2021-01-19 19:00:00,2021-01-19 20:00:00,10169,Melton,,13.495,14.195,,159.676,3.777,159.1,3.69
2021-01-19 20:00:00,2021-01-19 21:00:00,10169,Melton,,12.06,3.089,,172.353,2.794,170.73,2.68
2021-01-19 21:00:00,2021-01-19 22:00:00,10169,Melton,,10.966,6.208,,199.731,2.232,200.69,2.19
2021-01-19 22:00:00,2021-01-19 23:00:00,10169,Melton,,11.31,7.922,,200.406,1.961,201.22,1.91
2021-01-19 23:00:00,2021-01-20 00:00:00,10169,Melton,,12.873,1.834,,177.674,2.687,176.35,2.58
2021-01-20 00:00:00,2021-01-20 01:00:00,10169,Melton,,,10.01,,185.166,2.443,185.13,2.33
